detector,n_bins,n_obs_per_period,alpha,testing_set,time2build,time2predict,tp,tn,fp,fn
Clark,25,480,3,normal,0.10004711151123047,0.026530027389526367,0,10,0,0
Clark,25,480,3,anomalous,0.10004711151123047,0.026311874389648438,10,0,0,0
Clark,25,480,4,normal,0.1001732349395752,0.02689385414123535,0,10,0,0
Clark,25,480,4,anomalous,0.1001732349395752,0.02846813201904297,10,0,0,0
Clark,25,480,5,normal,0.10083889961242676,0.02686476707458496,0,10,0,0
Clark,25,480,5,anomalous,0.10083889961242676,0.026592016220092773,10,0,0,0
Clark,25,480,6,normal,0.10059881210327148,0.026030302047729492,0,10,0,0
Clark,25,480,6,anomalous,0.10059881210327148,0.026055097579956055,10,0,0,0
Clark,25,480,7,normal,0.1017611026763916,0.028664112091064453,0,10,0,0
Clark,25,480,7,anomalous,0.1017611026763916,0.02707672119140625,10,0,0,0
Clark,25,480,8,normal,0.10290789604187012,0.026356935501098633,0,10,0,0
Clark,25,480,8,anomalous,0.10290789604187012,0.02623891830444336,10,0,0,0
Clark,25,480,9,normal,0.10306096076965332,0.026270151138305664,0,10,0,0
Clark,25,480,9,anomalous,0.10306096076965332,0.0265810489654541,10,0,0,0
Clark,25,480,10,normal,0.10149502754211426,0.027478933334350586,0,10,0,0
Clark,25,480,10,anomalous,0.10149502754211426,0.02799224853515625,10,0,0,0
Clark,30,480,1,normal,0.11227107048034668,0.028357744216918945,0,10,0,0
Clark,30,480,1,anomalous,0.11227107048034668,0.02924799919128418,10,0,0,0
Clark,30,480,2,normal,0.11498427391052246,0.029163599014282227,0,10,0,0
Clark,30,480,2,anomalous,0.11498427391052246,0.03069782257080078,10,0,0,0
Clark,30,480,3,normal,0.1121668815612793,0.029496192932128906,0,10,0,0
Clark,30,480,3,anomalous,0.1121668815612793,0.029839754104614258,10,0,0,0
Clark,30,480,4,normal,0.11394715309143066,0.02955913543701172,0,10,0,0
Clark,30,480,4,anomalous,0.11394715309143066,0.029185056686401367,10,0,0,0
Clark,30,480,5,normal,0.11690497398376465,0.030241012573242188,0,10,0,0
Clark,30,480,5,anomalous,0.11690497398376465,0.028666019439697266,10,0,0,0
Clark,30,480,6,normal,0.11255598068237305,0.030136823654174805,0,10,0,0
Clark,30,480,6,anomalous,0.11255598068237305,0.030022144317626953,10,0,0,0
Clark,30,480,7,normal,0.10955595970153809,0.028290987014770508,0,10,0,0
Clark,30,480,7,anomalous,0.10955595970153809,0.02845597267150879,10,0,0,0
Clark,30,480,8,normal,0.11066102981567383,0.028248071670532227,0,10,0,0
Clark,30,480,8,anomalous,0.11066102981567383,0.02956700325012207,10,0,0,0
Clark,30,480,9,normal,0.11274313926696777,0.029013872146606445,0,10,0,0
Clark,30,480,9,anomalous,0.11274313926696777,0.028625011444091797,10,0,0,0
Clark,30,480,10,normal,0.11171102523803711,0.029217004776000977,0,10,0,0
Clark,30,480,10,anomalous,0.11171102523803711,0.029061079025268555,10,0,0,0
Clark,35,480,1,normal,0.12161779403686523,0.033391714096069336,0,10,0,0
Clark,35,480,1,anomalous,0.12161779403686523,0.032689809799194336,10,0,0,0
Clark,35,480,2,normal,0.12270188331604004,0.03227591514587402,0,10,0,0
Clark,35,480,2,anomalous,0.12270188331604004,0.03199577331542969,10,0,0,0
Clark,35,480,3,normal,0.12601304054260254,0.03258013725280762,0,10,0,0
Clark,35,480,3,anomalous,0.12601304054260254,0.03145003318786621,10,0,0,0
Clark,35,480,4,normal,0.1253509521484375,0.03262209892272949,0,10,0,0
Clark,35,480,4,anomalous,0.1253509521484375,0.031625986099243164,10,0,0,0
Clark,35,480,5,normal,0.12391495704650879,0.031915903091430664,0,10,0,0
Clark,35,480,5,anomalous,0.12391495704650879,0.0319521427154541,10,0,0,0
Clark,35,480,6,normal,0.1298508644104004,0.033640146255493164,0,10,0,0
Clark,35,480,6,anomalous,0.1298508644104004,0.03144431114196777,10,0,0,0
Clark,35,480,7,normal,0.1279287338256836,0.032292842864990234,0,10,0,0
Clark,35,480,7,anomalous,0.1279287338256836,0.03195905685424805,10,0,0,0
Clark,35,480,8,normal,0.12537288665771484,0.03166007995605469,0,10,0,0
Clark,35,480,8,anomalous,0.12537288665771484,0.03142976760864258,10,0,0,0
Clark,35,480,9,normal,0.12298083305358887,0.03238987922668457,0,10,0,0
Clark,35,480,9,anomalous,0.12298083305358887,0.032248735427856445,10,0,0,0
Clark,35,480,10,normal,0.12162923812866211,0.03453207015991211,0,10,0,0
Clark,35,480,10,anomalous,0.12162923812866211,0.03409004211425781,10,0,0,0
Clark,40,480,1,normal,0.13888978958129883,0.035912275314331055,0,10,0,0
Clark,40,480,1,anomalous,0.13888978958129883,0.03460502624511719,10,0,0,0
Clark,40,480,2,normal,0.13385701179504395,0.035099029541015625,0,10,0,0
Clark,40,480,2,anomalous,0.13385701179504395,0.03489208221435547,10,0,0,0
Clark,40,480,3,normal,0.13693690299987793,0.03576779365539551,0,10,0,0
Clark,40,480,3,anomalous,0.13693690299987793,0.03522992134094238,10,0,0,0
Clark,40,480,4,normal,0.13610100746154785,0.033822059631347656,0,10,0,0
Clark,40,480,4,anomalous,0.13610100746154785,0.03462982177734375,10,0,0,0
Clark,40,480,5,normal,0.133558988571167,0.03507208824157715,0,10,0,0
Clark,40,480,5,anomalous,0.133558988571167,0.03469371795654297,10,0,0,0
Clark,40,480,6,normal,0.1366441249847412,0.035056114196777344,0,10,0,0
Clark,40,480,6,anomalous,0.1366441249847412,0.034403085708618164,10,0,0,0
Clark,40,480,7,normal,0.1358809471130371,0.035264015197753906,0,10,0,0
Clark,40,480,7,anomalous,0.1358809471130371,0.03563094139099121,10,0,0,0
Clark,40,480,8,normal,0.1367969512939453,0.03545069694519043,0,10,0,0
Clark,40,480,8,anomalous,0.1367969512939453,0.03436613082885742,10,0,0,0
Clark,40,480,9,normal,0.13640189170837402,0.033614158630371094,0,10,0,0
Clark,40,480,9,anomalous,0.13640189170837402,0.03407478332519531,10,0,0,0
Clark,40,480,10,normal,0.13431596755981445,0.034893035888671875,0,10,0,0
Clark,40,480,10,anomalous,0.13431596755981445,0.03447699546813965,10,0,0,0
Clark,45,480,1,normal,0.14584684371948242,0.03594493865966797,0,10,0,0
Clark,45,480,1,anomalous,0.14584684371948242,0.03860783576965332,10,0,0,0
Clark,45,480,2,normal,0.14487504959106445,0.03764772415161133,0,10,0,0
Clark,45,480,2,anomalous,0.14487504959106445,0.03873801231384277,10,0,0,0
Clark,45,480,3,normal,0.14622783660888672,0.03614616394042969,0,10,0,0
Clark,45,480,3,anomalous,0.14622783660888672,0.03715682029724121,10,0,0,0
Clark,45,480,4,normal,0.14537882804870605,0.03775501251220703,0,10,0,0
Clark,45,480,4,anomalous,0.14537882804870605,0.03739213943481445,10,0,0,0
Clark,45,480,5,normal,0.1509082317352295,0.03859210014343262,0,10,0,0
Clark,45,480,5,anomalous,0.1509082317352295,0.03749799728393555,10,0,0,0
Clark,45,480,6,normal,0.14638900756835938,0.03900313377380371,0,10,0,0
Clark,45,480,6,anomalous,0.14638900756835938,0.03746318817138672,10,0,0,0
Clark,45,480,7,normal,0.14739298820495605,0.038041114807128906,0,10,0,0
Clark,45,480,7,anomalous,0.14739298820495605,0.03765988349914551,10,0,0,0
Clark,45,480,8,normal,0.14455914497375488,0.036887168884277344,0,10,0,0
Clark,45,480,8,anomalous,0.14455914497375488,0.03762197494506836,10,0,0,0
Clark,45,480,9,normal,0.14287590980529785,0.036147117614746094,0,10,0,0
Clark,45,480,9,anomalous,0.14287590980529785,0.037310123443603516,10,0,0,0
Clark,45,480,10,normal,0.14680099487304688,0.03786182403564453,0,9,1,0
Clark,45,480,10,anomalous,0.14680099487304688,0.037113189697265625,10,0,0,0
Clark,50,480,1,normal,0.15994906425476074,0.03903007507324219,0,10,0,0
Clark,50,480,1,anomalous,0.15994906425476074,0.04018402099609375,10,0,0,0
Clark,50,480,2,normal,0.15678691864013672,0.03925013542175293,0,10,0,0
Clark,50,480,2,anomalous,0.15678691864013672,0.03926873207092285,10,0,0,0
Clark,50,480,3,normal,0.15598511695861816,0.040009260177612305,0,10,0,0
Clark,50,480,3,anomalous,0.15598511695861816,0.040132999420166016,10,0,0,0
Clark,50,480,4,normal,0.1548478603363037,0.03942990303039551,0,10,0,0
Clark,50,480,4,anomalous,0.1548478603363037,0.044471025466918945,10,0,0,0
Clark,50,480,5,normal,0.15534114837646484,0.03945612907409668,0,10,0,0
Clark,50,480,5,anomalous,0.15534114837646484,0.040956974029541016,10,0,0,0
Clark,50,480,6,normal,0.15652084350585938,0.04028010368347168,0,10,0,0
Clark,50,480,6,anomalous,0.15652084350585938,0.04032588005065918,10,0,0,0
Clark,50,480,7,normal,0.15907001495361328,0.04103827476501465,0,10,0,0
Clark,50,480,7,anomalous,0.15907001495361328,0.040689706802368164,10,0,0,0
Clark,50,480,8,normal,0.1546008586883545,0.04105687141418457,0,10,0,0
Clark,50,480,8,anomalous,0.1546008586883545,0.04088711738586426,10,0,0,0
Clark,50,480,9,normal,0.1566629409790039,0.04194784164428711,0,10,0,0
Clark,50,480,9,anomalous,0.1566629409790039,0.04066300392150879,10,0,0,0
Clark,50,480,10,normal,0.1575460433959961,0.04193997383117676,0,9,1,0
Clark,50,480,10,anomalous,0.1575460433959961,0.04587602615356445,10,0,0,0
Clark,5,672,1,normal,0.05515789985656738,0.014278888702392578,0,5,2,0
Clark,5,672,1,anomalous,0.05515789985656738,0.013202905654907227,2,0,0,5
Clark,5,672,2,normal,0.055976152420043945,0.013142108917236328,0,5,2,0
Clark,5,672,2,anomalous,0.055976152420043945,0.013677120208740234,2,0,0,5
Clark,5,672,3,normal,0.05358099937438965,0.014233112335205078,0,5,2,0
Clark,5,672,3,anomalous,0.05358099937438965,0.013827085494995117,2,0,0,5
Clark,5,672,4,normal,0.05246901512145996,0.013459920883178711,0,5,2,0
Clark,5,672,4,anomalous,0.05246901512145996,0.013754129409790039,2,0,0,5
Clark,5,672,5,normal,0.053726911544799805,0.013580083847045898,0,5,2,0
Clark,5,672,5,anomalous,0.053726911544799805,0.013880729675292969,2,0,0,5
Clark,5,672,6,normal,0.054177045822143555,0.014103889465332031,0,5,2,0
Clark,5,672,6,anomalous,0.054177045822143555,0.014351129531860352,3,0,0,4
Clark,5,672,7,normal,0.055490732192993164,0.014121770858764648,0,5,2,0
Clark,5,672,7,anomalous,0.055490732192993164,0.014391660690307617,4,0,0,3
Clark,5,672,8,normal,0.055587053298950195,0.013480901718139648,0,5,2,0
Clark,5,672,8,anomalous,0.055587053298950195,0.013833999633789062,4,0,0,3
Clark,5,672,9,normal,0.053591251373291016,0.014152765274047852,0,5,2,0
Clark,5,672,9,anomalous,0.053591251373291016,0.01412200927734375,4,0,0,3
Clark,5,672,10,normal,0.054296016693115234,0.014138936996459961,0,5,2,0
Clark,5,672,10,anomalous,0.054296016693115234,0.013457059860229492,4,0,0,3
Clark,10,672,1,normal,0.06134390830993652,0.015392065048217773,0,6,1,0
Clark,10,672,1,anomalous,0.06134390830993652,0.015401124954223633,7,0,0,0
Clark,10,672,2,normal,0.06032919883728027,0.016898155212402344,0,6,1,0
Clark,10,672,2,anomalous,0.06032919883728027,0.016016244888305664,7,0,0,0
Clark,10,672,3,normal,0.0620882511138916,0.015629053115844727,0,6,1,0
Clark,10,672,3,anomalous,0.0620882511138916,0.015658855438232422,7,0,0,0
Clark,10,672,4,normal,0.06141400337219238,0.016094207763671875,0,6,1,0
Clark,10,672,4,anomalous,0.06141400337219238,0.015779972076416016,7,0,0,0
Clark,10,672,5,normal,0.06014895439147949,0.016488075256347656,0,6,1,0
Clark,10,672,5,anomalous,0.06014895439147949,0.01570582389831543,7,0,0,0
Clark,10,672,6,normal,0.05954599380493164,0.015379905700683594,0,6,1,0
Clark,10,672,6,anomalous,0.05954599380493164,0.015578746795654297,7,0,0,0
Clark,10,672,7,normal,0.06031942367553711,0.016695022583007812,0,6,1,0
Clark,10,672,7,anomalous,0.06031942367553711,0.01681995391845703,7,0,0,0
Clark,10,672,8,normal,0.059773921966552734,0.015109062194824219,0,6,1,0
Clark,10,672,8,anomalous,0.059773921966552734,0.015365839004516602,7,0,0,0
Clark,10,672,9,normal,0.06256294250488281,0.015755176544189453,0,6,1,0
Clark,10,672,9,anomalous,0.06256294250488281,0.015310049057006836,7,0,0,0
Clark,10,672,10,normal,0.060549020767211914,0.016495943069458008,0,6,1,0
Clark,10,672,10,anomalous,0.060549020767211914,0.016304969787597656,7,0,0,0
Clark,15,672,1,normal,0.06929492950439453,0.017180204391479492,0,7,0,0
Clark,15,672,1,anomalous,0.06929492950439453,0.017393827438354492,7,0,0,0
Clark,15,672,2,normal,0.06979870796203613,0.018783092498779297,0,7,0,0
Clark,15,672,2,anomalous,0.06979870796203613,0.019099950790405273,7,0,0,0
Clark,15,672,3,normal,0.06822896003723145,0.01809096336364746,0,7,0,0
Clark,15,672,3,anomalous,0.06822896003723145,0.017963886260986328,7,0,0,0
Clark,15,672,4,normal,0.06871700286865234,0.01775527000427246,0,7,0,0
Clark,15,672,4,anomalous,0.06871700286865234,0.017680883407592773,7,0,0,0
Clark,15,672,5,normal,0.06806397438049316,0.018594026565551758,0,7,0,0
Clark,15,672,5,anomalous,0.06806397438049316,0.018015146255493164,7,0,0,0
Clark,15,672,6,normal,0.06832313537597656,0.018203020095825195,0,7,0,0
Clark,15,672,6,anomalous,0.06832313537597656,0.01902008056640625,7,0,0,0
Clark,15,672,7,normal,0.06658720970153809,0.017972946166992188,0,7,0,0
Clark,15,672,7,anomalous,0.06658720970153809,0.017773866653442383,7,0,0,0
Clark,15,672,8,normal,0.06946492195129395,0.017918825149536133,0,7,0,0
Clark,15,672,8,anomalous,0.06946492195129395,0.01804208755493164,7,0,0,0
Clark,15,672,9,normal,0.06940817832946777,0.017436981201171875,0,7,0,0
Clark,15,672,9,anomalous,0.06940817832946777,0.017386913299560547,7,0,0,0
Clark,15,672,10,normal,0.06941604614257812,0.017788171768188477,0,6,1,0
Clark,15,672,10,anomalous,0.06941604614257812,0.0191650390625,7,0,0,0
Clark,20,672,1,normal,0.07619023323059082,0.020038843154907227,0,7,0,0
Clark,20,672,1,anomalous,0.07619023323059082,0.02022409439086914,7,0,0,0
Clark,20,672,2,normal,0.07460308074951172,0.020895004272460938,0,7,0,0
Clark,20,672,2,anomalous,0.07460308074951172,0.020074844360351562,7,0,0,0
Clark,20,672,3,normal,0.07734298706054688,0.02126789093017578,0,7,0,0
Clark,20,672,3,anomalous,0.07734298706054688,0.021359920501708984,7,0,0,0
Clark,20,672,4,normal,0.07826495170593262,0.02017498016357422,0,7,0,0
Clark,20,672,4,anomalous,0.07826495170593262,0.020946741104125977,7,0,0,0
Clark,20,672,5,normal,0.07767772674560547,0.02030205726623535,0,7,0,0
Clark,20,672,5,anomalous,0.07767772674560547,0.01996779441833496,7,0,0,0
Clark,20,672,6,normal,0.07712411880493164,0.020092248916625977,0,7,0,0
Clark,20,672,6,anomalous,0.07712411880493164,0.01989603042602539,7,0,0,0
Clark,20,672,7,normal,0.0765388011932373,0.020350933074951172,0,7,0,0
Clark,20,672,7,anomalous,0.0765388011932373,0.020146846771240234,7,0,0,0
Clark,20,672,8,normal,0.07350516319274902,0.02082204818725586,0,7,0,0
Clark,20,672,8,anomalous,0.07350516319274902,0.019763946533203125,7,0,0,0
Clark,20,672,9,normal,0.07509231567382812,0.020254850387573242,0,7,0,0
Clark,20,672,9,anomalous,0.07509231567382812,0.020277023315429688,7,0,0,0
Clark,20,672,10,normal,0.07721185684204102,0.01970696449279785,0,7,0,0
Clark,20,672,10,anomalous,0.07721185684204102,0.019986867904663086,7,0,0,0
Clark,25,672,1,normal,0.08404898643493652,0.022433996200561523,0,7,0,0
Clark,25,672,1,anomalous,0.08404898643493652,0.022944927215576172,7,0,0,0
Clark,25,672,2,normal,0.08584117889404297,0.023594141006469727,0,7,0,0
Clark,25,672,2,anomalous,0.08584117889404297,0.023705005645751953,7,0,0,0
Clark,25,672,3,normal,0.08494806289672852,0.02285003662109375,0,7,0,0
Clark,25,672,3,anomalous,0.08494806289672852,0.022008895874023438,7,0,0,0
Clark,25,672,4,normal,0.08360815048217773,0.02278876304626465,0,7,0,0
Clark,25,672,4,anomalous,0.08360815048217773,0.022196054458618164,7,0,0,0
Clark,25,672,5,normal,0.08407711982727051,0.022315025329589844,0,7,0,0
Clark,25,672,5,anomalous,0.08407711982727051,0.022377967834472656,7,0,0,0
Clark,25,672,6,normal,0.08519220352172852,0.021728992462158203,0,7,0,0
Clark,25,672,6,anomalous,0.08519220352172852,0.022233963012695312,7,0,0,0
Clark,25,672,7,normal,0.0834348201751709,0.022303104400634766,0,7,0,0
Clark,25,672,7,anomalous,0.0834348201751709,0.02353525161743164,7,0,0,0
Clark,25,672,8,normal,0.08570194244384766,0.02271103858947754,0,7,0,0
Clark,25,672,8,anomalous,0.08570194244384766,0.022322893142700195,7,0,0,0
Clark,25,672,9,normal,0.08325815200805664,0.02331709861755371,0,7,0,0
Clark,25,672,9,anomalous,0.08325815200805664,0.02393198013305664,7,0,0,0
Clark,25,672,10,normal,0.08285069465637207,0.022645950317382812,0,7,0,0
Clark,25,672,10,anomalous,0.08285069465637207,0.02231121063232422,7,0,0,0
Clark,30,672,1,normal,0.09284687042236328,0.02477121353149414,0,7,0,0
Clark,30,672,1,anomalous,0.09284687042236328,0.02456498146057129,7,0,0,0
Clark,30,672,2,normal,0.0925290584564209,0.02509021759033203,0,7,0,0
Clark,30,672,2,anomalous,0.0925290584564209,0.02449321746826172,7,0,0,0
Clark,30,672,3,normal,0.09436607360839844,0.02591085433959961,0,7,0,0
Clark,30,672,3,anomalous,0.09436607360839844,0.02570796012878418,7,0,0,0
Clark,30,672,4,normal,0.09464216232299805,0.025020122528076172,0,7,0,0
Clark,30,672,4,anomalous,0.09464216232299805,0.024491071701049805,7,0,0,0
Clark,30,672,5,normal,0.09278011322021484,0.02447676658630371,0,7,0,0
Clark,30,672,5,anomalous,0.09278011322021484,0.024358272552490234,7,0,0,0
Clark,30,672,6,normal,0.09534811973571777,0.024020910263061523,0,7,0,0
Clark,30,672,6,anomalous,0.09534811973571777,0.02415609359741211,7,0,0,0
Clark,30,672,7,normal,0.09291887283325195,0.025162935256958008,0,7,0,0
Clark,30,672,7,anomalous,0.09291887283325195,0.024836063385009766,7,0,0,0
Clark,30,672,8,normal,0.09548020362854004,0.025931835174560547,0,7,0,0
Clark,30,672,8,anomalous,0.09548020362854004,0.025978803634643555,7,0,0,0
Clark,30,672,9,normal,0.09403491020202637,0.02517390251159668,0,7,0,0
Clark,30,672,9,anomalous,0.09403491020202637,0.024616003036499023,7,0,0,0
Clark,30,672,10,normal,0.09248089790344238,0.024474143981933594,0,7,0,0
Clark,30,672,10,anomalous,0.09248089790344238,0.024423837661743164,7,0,0,0
Clark,35,672,1,normal,0.09911298751831055,0.028532028198242188,0,7,0,0
Clark,35,672,1,anomalous,0.09911298751831055,0.02756190299987793,7,0,0,0
Clark,35,672,2,normal,0.10207486152648926,0.028293848037719727,0,7,0,0
Clark,35,672,2,anomalous,0.10207486152648926,0.027849912643432617,7,0,0,0
Clark,35,672,3,normal,0.10256218910217285,0.026718854904174805,0,7,0,0
Clark,35,672,3,anomalous,0.10256218910217285,0.02657318115234375,7,0,0,0
Clark,35,672,4,normal,0.10134601593017578,0.02724909782409668,0,7,0,0
Clark,35,672,4,anomalous,0.10134601593017578,0.026894092559814453,7,0,0,0
Clark,35,672,5,normal,0.10206484794616699,0.027740955352783203,0,7,0,0
Clark,35,672,5,anomalous,0.10206484794616699,0.027226686477661133,7,0,0,0
Clark,35,672,6,normal,0.09858083724975586,0.02739691734313965,0,7,0,0
Clark,35,672,6,anomalous,0.09858083724975586,0.0268399715423584,7,0,0,0
Clark,35,672,7,normal,0.09713006019592285,0.026526927947998047,0,7,0,0
Clark,35,672,7,anomalous,0.09713006019592285,0.026525020599365234,7,0,0,0
Clark,35,672,8,normal,0.10089492797851562,0.028283119201660156,0,7,0,0
Clark,35,672,8,anomalous,0.10089492797851562,0.027101993560791016,7,0,0,0
Clark,35,672,9,normal,0.10128307342529297,0.028588056564331055,0,7,0,0
Clark,35,672,9,anomalous,0.10128307342529297,0.027296066284179688,7,0,0,0
Clark,35,672,10,normal,0.10139703750610352,0.027446985244750977,0,7,0,0
Clark,35,672,10,anomalous,0.10139703750610352,0.026926279067993164,7,0,0,0
Clark,40,672,1,normal,0.10921335220336914,0.029820919036865234,0,7,0,0
Clark,40,672,1,anomalous,0.10921335220336914,0.029191255569458008,7,0,0,0
Clark,40,672,2,normal,0.10951495170593262,0.02876901626586914,0,7,0,0
Clark,40,672,2,anomalous,0.10951495170593262,0.028609037399291992,7,0,0,0
Clark,40,672,3,normal,0.10952377319335938,0.028530120849609375,0,7,0,0
Clark,40,672,3,anomalous,0.10952377319335938,0.028890132904052734,7,0,0,0
Clark,40,672,4,normal,0.11161589622497559,0.029354095458984375,0,7,0,0
Clark,40,672,4,anomalous,0.11161589622497559,0.030298233032226562,7,0,0,0
Clark,40,672,5,normal,0.11095595359802246,0.028910160064697266,0,7,0,0
Clark,40,672,5,anomalous,0.11095595359802246,0.028855085372924805,7,0,0,0
Clark,40,672,6,normal,0.1103050708770752,0.029863357543945312,0,7,0,0
Clark,40,672,6,anomalous,0.1103050708770752,0.029108047485351562,7,0,0,0
Clark,40,672,7,normal,0.11023998260498047,0.02991199493408203,0,7,0,0
Clark,40,672,7,anomalous,0.11023998260498047,0.028944015502929688,7,0,0,0
Clark,40,672,8,normal,0.11004090309143066,0.02955484390258789,0,7,0,0
Clark,40,672,8,anomalous,0.11004090309143066,0.02978801727294922,7,0,0,0
Clark,40,672,9,normal,0.11084389686584473,0.028409957885742188,0,7,0,0
