detector,n_bins,n_obs_per_period,alpha,testing_set,time_model_creation,time_model_prediction,n_tp,n_tn,n_fp,n_fn
Clark,50,24,3,anomalous,2.7342309951782227,0.6168549060821533,20,0,0,190
Clark,50,24,4,normal,2.501410961151123,0.6465580463409424,0,189,21,0
Clark,50,24,4,anomalous,2.501410961151123,0.6863160133361816,25,0,0,185
Clark,50,24,5,normal,2.5716359615325928,0.6584539413452148,0,183,27,0
Clark,50,24,5,anomalous,2.5716359615325928,0.6901299953460693,29,0,0,181
Clark,50,24,6,normal,2.6638426780700684,0.6509201526641846,0,181,29,0
Clark,50,24,6,anomalous,2.6638426780700684,0.6339080333709717,37,0,0,173
Clark,50,24,7,normal,2.505180835723877,0.609788179397583,0,180,30,0
Clark,50,24,7,anomalous,2.505180835723877,0.6203188896179199,38,0,0,172
Clark,50,24,8,normal,2.4823288917541504,0.6185729503631592,0,178,32,0
Clark,50,24,8,anomalous,2.4823288917541504,0.6137039661407471,43,0,0,167
Clark,50,24,9,normal,2.4969589710235596,0.6177911758422852,0,175,35,0
Clark,50,24,9,anomalous,2.4969589710235596,0.6147880554199219,46,0,0,164
Clark,50,24,10,normal,2.4932057857513428,0.6052160263061523,0,168,42,0
Clark,50,24,10,anomalous,2.4932057857513428,0.6444377899169922,54,0,0,156
Clark,5,48,1,normal,0.5018548965454102,0.1343822479248047,0,105,0,0
Clark,5,48,1,anomalous,0.5018548965454102,0.12887215614318848,0,0,0,105
Clark,5,48,2,normal,0.4902200698852539,0.12558412551879883,0,105,0,0
Clark,5,48,2,anomalous,0.4902200698852539,0.12910175323486328,0,0,0,105
Clark,5,48,3,normal,0.5092580318450928,0.12362504005432129,0,105,0,0
Clark,5,48,3,anomalous,0.5092580318450928,0.1316690444946289,0,0,0,105
Clark,5,48,4,normal,0.5023758411407471,0.12414693832397461,0,105,0,0
Clark,5,48,4,anomalous,0.5023758411407471,0.1269669532775879,0,0,0,105
Clark,5,48,5,normal,0.5036008358001709,0.1228489875793457,0,105,0,0
Clark,5,48,5,anomalous,0.5036008358001709,0.13068389892578125,0,0,0,105
Clark,5,48,6,normal,0.4799821376800537,0.113922119140625,0,105,0,0
Clark,5,48,6,anomalous,0.4799821376800537,0.1230626106262207,0,0,0,105
Clark,5,48,7,normal,0.46374011039733887,0.11333870887756348,0,98,7,0
Clark,5,48,7,anomalous,0.46374011039733887,0.12037205696105957,7,0,0,98
Clark,5,48,8,normal,0.4692850112915039,0.11694693565368652,0,98,7,0
Clark,5,48,8,anomalous,0.4692850112915039,0.11778926849365234,8,0,0,97
Clark,5,48,9,normal,0.46106410026550293,0.1211400032043457,0,97,8,0
Clark,5,48,9,anomalous,0.46106410026550293,0.12009429931640625,25,0,0,80
Clark,5,48,10,normal,0.46182775497436523,0.11448311805725098,0,96,9,0
Clark,5,48,10,anomalous,0.46182775497436523,0.12126517295837402,49,0,0,56
Clark,10,48,1,normal,0.5732321739196777,0.1436159610748291,0,103,2,0
Clark,10,48,1,anomalous,0.5732321739196777,0.15030622482299805,12,0,0,93
Clark,10,48,2,normal,0.597923994064331,0.16350603103637695,0,102,3,0
Clark,10,48,2,anomalous,0.597923994064331,0.15988707542419434,12,0,0,93
Clark,10,48,3,normal,0.6317248344421387,0.14884209632873535,0,101,4,0
Clark,10,48,3,anomalous,0.6317248344421387,0.1549527645111084,13,0,0,92
Clark,10,48,4,normal,0.610501766204834,0.14090609550476074,0,101,4,0
Clark,10,48,4,anomalous,0.610501766204834,0.15828895568847656,13,0,0,92
Clark,10,48,5,normal,0.5982139110565186,0.14709091186523438,0,101,4,0
Clark,10,48,5,anomalous,0.5982139110565186,0.15007710456848145,13,0,0,92
Clark,10,48,6,normal,0.5801680088043213,0.14047598838806152,0,100,5,0
Clark,10,48,6,anomalous,0.5801680088043213,0.16599297523498535,13,0,0,92
Clark,10,48,7,normal,0.628014087677002,0.15953278541564941,0,100,5,0
Clark,10,48,7,anomalous,0.628014087677002,0.1501598358154297,13,0,0,92
Clark,10,48,8,normal,0.6202077865600586,0.15299606323242188,0,98,7,0
Clark,10,48,8,anomalous,0.6202077865600586,0.16195106506347656,20,0,0,85
Clark,10,48,9,normal,0.6038110256195068,0.14614176750183105,0,97,8,0
Clark,10,48,9,anomalous,0.6038110256195068,0.15204477310180664,28,0,0,77
Clark,10,48,10,normal,0.5647890567779541,0.1317138671875,0,97,8,0
Clark,10,48,10,anomalous,0.5647890567779541,0.13587498664855957,30,0,0,75
Clark,15,48,1,normal,0.6215929985046387,0.1503758430480957,0,103,2,0
Clark,15,48,1,anomalous,0.6215929985046387,0.1625509262084961,3,0,0,102
Clark,15,48,2,normal,0.6222317218780518,0.1509230136871338,0,102,3,0
Clark,15,48,2,anomalous,0.6222317218780518,0.15687298774719238,4,0,0,101
Clark,15,48,3,normal,0.6263270378112793,0.14992618560791016,0,102,3,0
Clark,15,48,3,anomalous,0.6263270378112793,0.15781664848327637,11,0,0,94
Clark,15,48,4,normal,0.6206440925598145,0.15073513984680176,0,101,4,0
Clark,15,48,4,anomalous,0.6206440925598145,0.15559005737304688,17,0,0,88
Clark,15,48,5,normal,0.6252288818359375,0.1522061824798584,0,101,4,0
Clark,15,48,5,anomalous,0.6252288818359375,0.1551799774169922,18,0,0,87
Clark,15,48,6,normal,0.6276111602783203,0.150407075881958,0,98,7,0
Clark,15,48,6,anomalous,0.6276111602783203,0.15773701667785645,26,0,0,79
Clark,15,48,7,normal,0.6394250392913818,0.15318703651428223,0,97,8,0
Clark,15,48,7,anomalous,0.6394250392913818,0.1567070484161377,32,0,0,73
Clark,15,48,8,normal,0.627086877822876,0.15056490898132324,0,97,8,0
Clark,15,48,8,anomalous,0.627086877822876,0.15691804885864258,39,0,0,66
Clark,15,48,9,normal,0.6277987957000732,0.150543212890625,0,94,11,0
Clark,15,48,9,anomalous,0.6277987957000732,0.15574908256530762,46,0,0,59
Clark,15,48,10,normal,0.6254808902740479,0.15274596214294434,0,91,14,0
Clark,15,48,10,anomalous,0.6254808902740479,0.15485596656799316,53,0,0,52
Clark,20,48,1,normal,0.7053718566894531,0.17215895652770996,0,104,1,0
Clark,20,48,1,anomalous,0.7053718566894531,0.1767590045928955,2,0,0,103
Clark,20,48,2,normal,0.7135751247406006,0.16994190216064453,0,104,1,0
Clark,20,48,2,anomalous,0.7135751247406006,0.17798709869384766,15,0,0,90
Clark,20,48,3,normal,0.704880952835083,0.17320990562438965,0,101,4,0
Clark,20,48,3,anomalous,0.704880952835083,0.17673802375793457,23,0,0,82
Clark,20,48,4,normal,0.7070651054382324,0.170853853225708,0,101,4,0
Clark,20,48,4,anomalous,0.7070651054382324,0.17841029167175293,26,0,0,79
Clark,20,48,5,normal,0.7155919075012207,0.1705029010772705,0,98,7,0
Clark,20,48,5,anomalous,0.7155919075012207,0.17843890190124512,32,0,0,73
Clark,20,48,6,normal,0.7044579982757568,0.17418813705444336,0,98,7,0
Clark,20,48,6,anomalous,0.7044579982757568,0.17942500114440918,33,0,0,72
Clark,20,48,7,normal,0.7087349891662598,0.17038202285766602,0,95,10,0
Clark,20,48,7,anomalous,0.7087349891662598,0.18107295036315918,38,0,0,67
Clark,20,48,8,normal,0.7083737850189209,0.17025995254516602,0,93,12,0
Clark,20,48,8,anomalous,0.7083737850189209,0.17792701721191406,43,0,0,62
Clark,20,48,9,normal,0.7064902782440186,0.1737511157989502,0,93,12,0
Clark,20,48,9,anomalous,0.7064902782440186,0.18299293518066406,44,0,0,61
Clark,20,48,10,normal,0.7000839710235596,0.17065715789794922,0,93,12,0
Clark,20,48,10,anomalous,0.7000839710235596,0.18610191345214844,44,0,0,61
Clark,25,48,1,normal,0.783484935760498,0.19932007789611816,0,104,1,0
Clark,25,48,1,anomalous,0.783484935760498,0.2014153003692627,2,0,0,103
Clark,25,48,2,normal,0.7872788906097412,0.1909029483795166,0,104,1,0
Clark,25,48,2,anomalous,0.7872788906097412,0.1982569694519043,4,0,0,101
Clark,25,48,3,normal,0.79158616065979,0.19118714332580566,0,103,2,0
Clark,25,48,3,anomalous,0.79158616065979,0.198408842086792,6,0,0,99
Clark,25,48,4,normal,0.7928268909454346,0.1916041374206543,0,103,2,0
Clark,25,48,4,anomalous,0.7928268909454346,0.19895696640014648,10,0,0,95
Clark,25,48,5,normal,0.7896749973297119,0.19187211990356445,0,103,2,0
Clark,25,48,5,anomalous,0.7896749973297119,0.2068500518798828,13,0,0,92
Clark,25,48,6,normal,0.7827298641204834,0.21076297760009766,0,102,3,0
Clark,25,48,6,anomalous,0.7827298641204834,0.21683526039123535,14,0,0,91
Clark,25,48,7,normal,0.8551549911499023,0.20359206199645996,0,99,6,0
Clark,25,48,7,anomalous,0.8551549911499023,0.21634364128112793,20,0,0,85
Clark,25,48,8,normal,0.9308748245239258,0.2507331371307373,0,99,6,0
Clark,25,48,8,anomalous,0.9308748245239258,0.27156615257263184,23,0,0,82
Clark,25,48,9,normal,0.8747270107269287,0.23565983772277832,0,96,9,0
Clark,25,48,9,anomalous,0.8747270107269287,0.2322688102722168,26,0,0,79
Clark,25,48,10,normal,0.8781619071960449,0.21746206283569336,0,95,10,0
Clark,25,48,10,anomalous,0.8781619071960449,0.21280503273010254,29,0,0,76
Clark,30,48,1,normal,0.9664149284362793,0.22164583206176758,0,104,1,0
Clark,30,48,1,anomalous,0.9664149284362793,0.22870302200317383,2,0,0,103
Clark,30,48,2,normal,0.8710949420928955,0.2235250473022461,0,104,1,0
Clark,30,48,2,anomalous,0.8710949420928955,0.2184619903564453,3,0,0,102
Clark,30,48,3,normal,0.9447929859161377,0.23923611640930176,0,101,4,0
Clark,30,48,3,anomalous,0.9447929859161377,0.24614310264587402,8,0,0,97
Clark,30,48,4,normal,0.9696609973907471,0.2398090362548828,0,101,4,0
Clark,30,48,4,anomalous,0.9696609973907471,0.23124003410339355,12,0,0,93
Clark,30,48,5,normal,1.0522668361663818,0.21473002433776855,0,99,6,0
Clark,30,48,5,anomalous,1.0522668361663818,0.22448515892028809,14,0,0,91
Clark,30,48,6,normal,0.8901638984680176,0.21423912048339844,0,97,8,0
Clark,30,48,6,anomalous,0.8901638984680176,0.23079705238342285,19,0,0,86
Clark,30,48,7,normal,0.8755059242248535,0.21660208702087402,0,95,10,0
Clark,30,48,7,anomalous,0.8755059242248535,0.2185831069946289,26,0,0,79
Clark,30,48,8,normal,0.9093880653381348,0.2231900691986084,0,94,11,0
Clark,30,48,8,anomalous,0.9093880653381348,0.23548007011413574,31,0,0,74
Clark,30,48,9,normal,0.9104042053222656,0.23462319374084473,0,91,14,0
Clark,30,48,9,anomalous,0.9104042053222656,0.23919200897216797,33,0,0,72
Clark,30,48,10,normal,0.9389209747314453,0.23229193687438965,0,89,16,0
Clark,30,48,10,anomalous,0.9389209747314453,0.2384641170501709,37,0,0,68
Clark,35,48,1,normal,1.0204401016235352,0.25574779510498047,0,101,4,0
Clark,35,48,1,anomalous,1.0204401016235352,0.26529788970947266,2,0,0,103
Clark,35,48,2,normal,1.0459959506988525,0.24596714973449707,0,98,7,0
Clark,35,48,2,anomalous,1.0459959506988525,0.2602500915527344,7,0,0,98
Clark,35,48,3,normal,1.0493948459625244,0.2591862678527832,0,98,7,0
Clark,35,48,3,anomalous,1.0493948459625244,0.2599647045135498,8,0,0,97
Clark,35,48,4,normal,1.0413718223571777,0.25357699394226074,0,95,10,0
Clark,35,48,4,anomalous,1.0413718223571777,0.24333691596984863,14,0,0,91
Clark,35,48,5,normal,0.9652490615844727,0.24413800239562988,0,93,12,0
Clark,35,48,5,anomalous,0.9652490615844727,0.24157309532165527,18,0,0,87
Clark,35,48,6,normal,0.9736888408660889,0.23847484588623047,0,92,13,0
Clark,35,48,6,anomalous,0.9736888408660889,0.24121308326721191,25,0,0,80
Clark,35,48,7,normal,0.9673309326171875,0.2426319122314453,0,91,14,0
Clark,35,48,7,anomalous,0.9673309326171875,0.24135112762451172,25,0,0,80
Clark,35,48,8,normal,0.9641537666320801,0.23549699783325195,0,90,15,0
Clark,35,48,8,anomalous,0.9641537666320801,0.2432539463043213,29,0,0,76
Clark,35,48,9,normal,0.9616670608520508,0.23926281929016113,0,90,15,0
Clark,35,48,9,anomalous,0.9616670608520508,0.24940800666809082,31,0,0,74
Clark,35,48,10,normal,0.9760260581970215,0.23660898208618164,0,90,15,0
Clark,35,48,10,anomalous,0.9760260581970215,0.23987102508544922,34,0,0,71
Clark,40,48,1,normal,1.0572872161865234,0.25847387313842773,0,101,4,0
Clark,40,48,1,anomalous,1.0572872161865234,0.2702608108520508,6,0,0,99
Clark,40,48,2,normal,1.0523948669433594,0.25914597511291504,0,99,6,0
Clark,40,48,2,anomalous,1.0523948669433594,0.26221370697021484,9,0,0,96
Clark,40,48,3,normal,1.0576720237731934,0.2658860683441162,0,97,8,0
Clark,40,48,3,anomalous,1.0576720237731934,0.26158833503723145,10,0,0,95
Clark,40,48,4,normal,1.0532946586608887,0.25751519203186035,0,97,8,0
Clark,40,48,4,anomalous,1.0532946586608887,0.2663543224334717,13,0,0,92
Clark,40,48,5,normal,1.1299242973327637,0.28249406814575195,0,95,10,0
Clark,40,48,5,anomalous,1.1299242973327637,0.2818269729614258,17,0,0,88
Clark,40,48,6,normal,1.0940537452697754,0.2669692039489746,0,92,13,0
Clark,40,48,6,anomalous,1.0940537452697754,0.2632169723510742,19,0,0,86
Clark,40,48,7,normal,1.0537049770355225,0.26065707206726074,0,91,14,0
Clark,40,48,7,anomalous,1.0537049770355225,0.26137614250183105,22,0,0,83
Clark,40,48,8,normal,1.0529148578643799,0.2690010070800781,0,91,14,0
Clark,40,48,8,anomalous,1.0529148578643799,0.26159191131591797,22,0,0,83
Clark,40,48,9,normal,1.0514209270477295,0.25858378410339355,0,89,16,0
Clark,40,48,9,anomalous,1.0514209270477295,0.26676511764526367,28,0,0,77
Clark,40,48,10,normal,1.056767225265503,0.25812602043151855,0,85,20,0
Clark,40,48,10,anomalous,1.056767225265503,0.26153016090393066,34,0,0,71
Clark,45,48,1,normal,1.238036870956421,0.31820011138916016,0,100,5,0
Clark,45,48,1,anomalous,1.238036870956421,0.3021049499511719,5,0,0,100
Clark,45,48,2,normal,1.2821321487426758,0.3586108684539795,0,99,6,0
Clark,45,48,2,anomalous,1.2821321487426758,0.43047428131103516,6,0,0,99
Clark,45,48,3,normal,1.302302360534668,0.4212207794189453,0,98,7,0
Clark,45,48,3,anomalous,1.302302360534668,0.4432821273803711,7,0,0,98
Clark,45,48,4,normal,1.5620648860931396,0.37105584144592285,0,96,9,0
Clark,45,48,4,anomalous,1.5620648860931396,0.3779618740081787,16,0,0,89
Clark,45,48,5,normal,1.3438079357147217,0.28621387481689453,0,95,10,0
Clark,45,48,5,anomalous,1.3438079357147217,0.3274669647216797,19,0,0,86
Clark,45,48,6,normal,1.2337889671325684,0.3119359016418457,0,95,10,0
Clark,45,48,6,anomalous,1.2337889671325684,0.3022620677947998,19,0,0,86
Clark,45,48,7,normal,1.2626597881317139,0.31807732582092285,0,94,11,0
Clark,45,48,7,anomalous,1.2626597881317139,0.31149816513061523,20,0,0,85
Clark,45,48,8,normal,1.1948058605194092,0.29479098320007324,0,94,11,0
Clark,45,48,8,anomalous,1.1948058605194092,0.2978811264038086,21,0,0,84
Clark,45,48,9,normal,1.2163729667663574,0.3029451370239258,0,91,14,0
Clark,45,48,9,anomalous,1.2163729667663574,0.3111848831176758,23,0,0,82
Clark,45,48,10,normal,1.2356088161468506,0.2897191047668457,0,90,15,0
Clark,45,48,10,anomalous,1.2356088161468506,0.2898108959197998,24,0,0,81
Clark,50,48,1,normal,1.2423911094665527,0.3108229637145996,0,102,3,0
Clark,50,48,1,anomalous,1.2423911094665527,0.404620885848999,2,0,0,103
Clark,50,48,2,normal,1.3417630195617676,0.30931878089904785,0,100,5,0
Clark,50,48,2,anomalous,1.3417630195617676,0.32869482040405273,6,0,0,99
Clark,50,48,3,normal,1.273723840713501,0.3080251216888428,0,99,6,0
Clark,50,48,3,anomalous,1.273723840713501,0.31890106201171875,9,0,0,96
Clark,50,48,4,normal,1.258863925933838,0.30312609672546387,0,99,6,0
Clark,50,48,4,anomalous,1.258863925933838,0.3226158618927002,9,0,0,96
Clark,50,48,5,normal,1.3336572647094727,0.3629109859466553,0,94,11,0
Clark,50,48,5,anomalous,1.3336572647094727,0.3394942283630371,14,0,0,91
Clark,50,48,6,normal,1.339050054550171,0.3028249740600586,0,92,13,0
Clark,50,48,6,anomalous,1.339050054550171,0.31316566467285156,17,0,0,88
Clark,50,48,7,normal,1.3326330184936523,0.3285670280456543,0,90,15,0
Clark,50,48,7,anomalous,1.3326330184936523,0.3268280029296875,19,0,0,86
Clark,50,48,8,normal,1.3655738830566406,0.34481382369995117,0,90,15,0
Clark,50,48,8,anomalous,1.3655738830566406,0.35859203338623047,20,0,0,85
Clark,50,48,9,normal,1.4362118244171143,0.3335418701171875,0,89,16,0
Clark,50,48,9,anomalous,1.4362118244171143,0.3235819339752197,21,0,0,84
Clark,50,48,10,normal,1.2820310592651367,0.30285215377807617,0,87,18,0
Clark,50,48,10,anomalous,1.2820310592651367,0.31363821029663086,22,0,0,83
Clark,5,96,1,normal,0.24590206146240234,0.06031990051269531,0,52,0,0
Clark,5,96,1,anomalous,0.24590206146240234,0.06298279762268066,0,0,0,52
Clark,5,96,2,normal,0.24735212326049805,0.06011795997619629,0,52,0,0
Clark,5,96,2,anomalous,0.24735212326049805,0.06365704536437988,5,0,0,47
Clark,5,96,3,normal,0.25726962089538574,0.06036376953125,0,52,0,0
Clark,5,96,3,anomalous,0.25726962089538574,0.06398797035217285,5,0,0,47
Clark,5,96,4,normal,0.2519669532775879,0.06027388572692871,0,52,0,0
Clark,5,96,4,anomalous,0.2519669532775879,0.06342601776123047,5,0,0,47
Clark,5,96,5,normal,0.2487192153930664,0.06075000762939453,0,52,0,0
Clark,5,96,5,anomalous,0.2487192153930664,0.07026815414428711,5,0,0,47
Clark,5,96,6,normal,0.25121474266052246,0.061422109603881836,0,52,0,0
Clark,5,96,6,anomalous,0.25121474266052246,0.06388497352600098,5,0,0,47
Clark,5,96,7,normal,0.2496328353881836,0.06106424331665039,0,49,3,0
Clark,5,96,7,anomalous,0.2496328353881836,0.06488800048828125,5,0,0,47
Clark,5,96,8,normal,0.252547025680542,0.0610659122467041,0,49,3,0
Clark,5,96,8,anomalous,0.252547025680542,0.06479692459106445,5,0,0,47
Clark,5,96,9,normal,0.24752497673034668,0.061980247497558594,0,49,3,0
Clark,5,96,9,anomalous,0.24752497673034668,0.06519770622253418,5,0,0,47
Clark,5,96,10,normal,0.24758505821228027,0.06066775321960449,0,49,3,0
Clark,5,96,10,anomalous,0.24758505821228027,0.06382012367248535,5,0,0,47
Clark,10,96,1,normal,0.2903718948364258,0.07078123092651367,0,52,0,0
Clark,10,96,1,anomalous,0.2903718948364258,0.0722048282623291,0,0,0,52
Clark,10,96,2,normal,0.2853970527648926,0.07014775276184082,0,52,0,0
Clark,10,96,2,anomalous,0.2853970527648926,0.07470512390136719,4,0,0,48
Clark,10,96,3,normal,0.29111599922180176,0.06926298141479492,0,51,1,0
Clark,10,96,3,anomalous,0.29111599922180176,0.0746159553527832,5,0,0,47
Clark,10,96,4,normal,0.2876601219177246,0.06874418258666992,0,51,1,0
Clark,10,96,4,anomalous,0.2876601219177246,0.07306981086730957,8,0,0,44
Clark,10,96,5,normal,0.2897450923919678,0.07042884826660156,0,50,2,0
Clark,10,96,5,anomalous,0.2897450923919678,0.07332515716552734,11,0,0,41
Clark,10,96,6,normal,0.2823150157928467,0.06927013397216797,0,49,3,0
Clark,10,96,6,anomalous,0.2823150157928467,0.07246899604797363,14,0,0,38
Clark,10,96,7,normal,0.28603434562683105,0.06955599784851074,0,48,4,0
Clark,10,96,7,anomalous,0.28603434562683105,0.0804438591003418,19,0,0,33
Clark,10,96,8,normal,0.2830367088317871,0.06956696510314941,0,48,4,0
Clark,10,96,8,anomalous,0.2830367088317871,0.07356095314025879,22,0,0,30
Clark,10,96,9,normal,0.2979092597961426,0.07114696502685547,0,48,4,0
Clark,10,96,9,anomalous,0.2979092597961426,0.07283806800842285,26,0,0,26
Clark,10,96,10,normal,0.2915220260620117,0.07077312469482422,0,48,4,0
Clark,10,96,10,anomalous,0.2915220260620117,0.07268977165222168,28,0,0,24
Clark,15,96,1,normal,0.3223590850830078,0.07963991165161133,0,52,0,0
Clark,15,96,1,anomalous,0.3223590850830078,0.08310294151306152,6,0,0,46
Clark,15,96,2,normal,0.33344173431396484,0.07988691329956055,0,52,0,0
Clark,15,96,2,anomalous,0.33344173431396484,0.08276987075805664,18,0,0,34
Clark,15,96,3,normal,0.3212599754333496,0.07924509048461914,0,52,0,0
Clark,15,96,3,anomalous,0.3212599754333496,0.08334779739379883,27,0,0,25
Clark,15,96,4,normal,0.33098602294921875,0.08050274848937988,0,52,0,0
Clark,15,96,4,anomalous,0.33098602294921875,0.08223891258239746,27,0,0,25
Clark,15,96,5,normal,0.3228161334991455,0.0789039134979248,0,51,1,0
Clark,15,96,5,anomalous,0.3228161334991455,0.0823512077331543,27,0,0,25
Clark,15,96,6,normal,0.3320281505584717,0.07970309257507324,0,51,1,0
Clark,15,96,6,anomalous,0.3320281505584717,0.08202004432678223,28,0,0,24
Clark,15,96,7,normal,0.32352590560913086,0.08124089241027832,0,51,1,0
Clark,15,96,7,anomalous,0.32352590560913086,0.0827028751373291,30,0,0,22
Clark,15,96,8,normal,0.33374476432800293,0.07989192008972168,0,51,1,0
Clark,15,96,8,anomalous,0.33374476432800293,0.08294391632080078,32,0,0,20
Clark,15,96,9,normal,0.32292914390563965,0.07958602905273438,0,50,2,0
Clark,15,96,9,anomalous,0.32292914390563965,0.08283495903015137,35,0,0,17
Clark,15,96,10,normal,0.33332085609436035,0.08019828796386719,0,49,3,0
Clark,15,96,10,anomalous,0.33332085609436035,0.08914303779602051,37,0,0,15
Clark,20,96,1,normal,0.3644828796386719,0.09166812896728516,0,52,0,0
Clark,20,96,1,anomalous,0.3644828796386719,0.09336304664611816,5,0,0,47
Clark,20,96,2,normal,0.3747532367706299,0.08801794052124023,0,51,1,0
Clark,20,96,2,anomalous,0.3747532367706299,0.09350299835205078,18,0,0,34
Clark,20,96,3,normal,0.3640320301055908,0.0889120101928711,0,50,2,0
Clark,20,96,3,anomalous,0.3640320301055908,0.10119199752807617,21,0,0,31
Clark,20,96,4,normal,0.36510324478149414,0.08890199661254883,0,50,2,0
Clark,20,96,4,anomalous,0.36510324478149414,0.0934000015258789,23,0,0,29
Clark,20,96,5,normal,0.3699016571044922,0.09098029136657715,0,50,2,0
